127.0.0.1 - - [20/Nov/2023:22:22:50 +0800] "GET /phpmyadmin/ HTTP/1.1" 200 18293 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/keyhandler.js?v=5.2.1 HTTP/1.1" 200 2059 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/cross_framing_protection.js?v=5.2.1 HTTP/1.1" 200 405 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/menu_resizer.js?v=5.2.1 HTTP/1.1" 200 5729 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/jquery/jquery.debounce-1.0.6.js?v=5.2.1 HTTP/1.1" 200 1608 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/config.js?v=5.2.1 HTTP/1.1" 200 24059 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/doclinks.js?v=5.2.1 HTTP/1.1" 200 18276 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/functions.js?v=5.2.1 HTTP/1.1" 200 148069 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/navigation.js?v=5.2.1 HTTP/1.1" 200 51830 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/common.js?v=5.2.1 HTTP/1.1" 200 4530 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/page_settings.js?v=5.2.1 HTTP/1.1" 200 1818 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/indexes.js?v=5.2.1 HTTP/1.1" 200 26962 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/lib/codemirror.js?v=5.2.1 HTTP/1.1" 200 401653 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/home.js?v=5.2.1 HTTP/1.1" 200 5275 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/mode/sql/sql.js?v=5.2.1 HTTP/1.1" 200 59564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/runmode/runmode.js?v=5.2.1 HTTP/1.1" 200 2777 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/hint/show-hint.js?v=5.2.1 HTTP/1.1" 200 19792 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/lint/lint.js?v=5.2.1 HTTP/1.1" 200 9987 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/codemirror/addon/lint/sql-lint.js?v=5.2.1 HTTP/1.1" 200 940 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/error_report.js?v=5.2.1 HTTP/1.1" 200 9264 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/drag_drop_import.js?v=5.2.1 HTTP/1.1" 200 12431 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/tracekit.js?v=5.2.1 HTTP/1.1" 200 47128 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/console.js?v=5.2.1 HTTP/1.1" 200 49548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/dist/shortcuts_handler.js?v=5.2.1 HTTP/1.1" 200 3303 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/hint/sql-hint.js?v=5.2.1 HTTP/1.1" 200 9560 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/js/messages.php?l=zh_TW&v=5.2.1&lang=zh_TW HTTP/1.1" 200 9420 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/dot.gif HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/logo_left.png HTTP/1.1" 200 2713 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_home.png HTTP/1.1" 200 734 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_loggoff.png HTTP/1.1" 200 626 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_sqlhelp.png HTTP/1.1" 200 512 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_cog.png HTTP/1.1" 200 442 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_docs.png HTTP/1.1" 200 705 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_reload.png HTTP/1.1" 200 527 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_collapseall.png HTTP/1.1" 200 143 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_plus.png HTTP/1.1" 200 143 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_link.png HTTP/1.1" 200 280 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_db.png HTTP/1.1" 200 328 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_host.png HTTP/1.1" 200 591 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_status.png HTTP/1.1" 200 600 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_newdb.png HTTP/1.1" 200 585 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_import.png HTTP/1.1" 200 556 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_tblops.png HTTP/1.1" 200 537 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_export.png HTTP/1.1" 200 514 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_rights.png HTTP/1.1" 200 461 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_sql.png HTTP/1.1" 200 680 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_vars.png HTTP/1.1" 200 523 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_replication.png HTTP/1.1" 200 399 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_plugin.png HTTP/1.1" 200 512 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_engine.png HTTP/1.1" 200 398 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_asci.png HTTP/1.1" 200 148 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_top.png HTTP/1.1" 200 220 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/console.png HTTP/1.1" 200 292 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_help.png HTTP/1.1" 200 705 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_lang.png HTTP/1.1" 200 659 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/s_theme.png HTTP/1.1" 200 772 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:51 +0800] "GET /phpmyadmin/themes/pmahomme/img/window-new.png HTTP/1.1" 200 468 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 22486 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "GET /phpmyadmin/themes/pmahomme/img/b_more.png HTTP/1.1" 200 111 "http://localhost/phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/navigation&ajax_request=1 HTTP/1.1" 200 2355 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/config/get HTTP/1.1" 200 1560 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/config/get HTTP/1.1" 200 1655 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/database/structure/favorite-table&ajax_request=1&favorite_table=1&sync_favorite_tables=1&lang=zh_TW HTTP/1.1" 200 177 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/version-check HTTP/1.1" 200 64 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
127.0.0.1 - - [20/Nov/2023:22:22:52 +0800] "POST /phpmyadmin/index.php?route=/config/set HTTP/1.1" 200 1551 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0"
::1 - - [21/Nov/2023:17:57:04 +0800] "GET /phpmyadmin/ HTTP/1.1" 200 18164 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/themes/pmahomme/css/theme.css?v=5.2.1 HTTP/1.1" 200 357369 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/hint/show-hint.css?v=5.2.1 HTTP/1.1" 200 686 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/js/vendor/jquery/jquery-migrate.min.js?v=5.2.1 HTTP/1.1" 200 13469 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/js/vendor/codemirror/addon/lint/lint.css?v=5.2.1 HTTP/1.1" 200 3114 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/js/vendor/jquery/jquery.min.js?v=5.2.1 HTTP/1.1" 200 89949 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:33 +0800] "GET /phpmyadmin/js/vendor/codemirror/lib/codemirror.css?v=5.2.1 HTTP/1.1" 200 9064 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:35 +0800] "GET /phpmyadmin/js/vendor/sprintf.js?v=5.2.1 HTTP/1.1" 200 7626 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:35 +0800] "GET /phpmyadmin/js/dist/name-conflict-fixes.js?v=5.2.1 HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:35 +0800] "GET /phpmyadmin/js/vendor/bootstrap/bootstrap.bundle.min.js?v=5.2.1 HTTP/1.1" 200 80426 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:35 +0800] "GET /phpmyadmin/js/dist/ajax.js?v=5.2.1 HTTP/1.1" 200 30817 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [21/Nov/2023:17:57:35 +0800] "GET /phpmyadmin/js/vendor/js.cookie.js?v=5.2.1 HTTP/1.1" 200 4046 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
